id,time,huabinup,xiaoyinup,zhonghbeiindown,zhonghbeiinup,zhonghnanindown,zhonghnaninup,songjinup,xinindown,xianindown,shuginup,lianhindown
4375,2016/1/5 4:30,5,5,0,2,1,2,8,14,2,1,4
4376,2016/1/5 4:35,9,6,2,1,5,1,8,8,3,6,11
4377,2016/1/5 4:40,6,8,1,2,3,1,10,10,10,4,6
4378,2016/1/5 4:45,9,8,1,2,4,0,8,9,7,6,13
4379,2016/1/5 4:50,12,7,2,0,3,0,6,10,9,7,11
4380,2016/1/5 4:55,12,9,2,1,4,0,10,9,9,6,9
4381,2016/1/5 5:00,13,8,1,2,8,0,5,18,10,7,10
4382,2016/1/5 5:05,12,4,1,1,2,3,5,10,6,11,13
4383,2016/1/5 5:10,17,12,3,2,4,1,11,17,12,4,12
4384,2016/1/5 5:15,18,18,6,2,4,1,8,20,9,6,9
4385,2016/1/5 5:20,11,13,1,0,5,3,14,21,11,8,16
4386,2016/1/5 5:25,16,7,2,3,3,0,13,19,19,4,12
4387,2016/1/5 5:30,17,18,3,2,5,2,16,31,5,7,16
4388,2016/1/5 5:35,20,20,3,6,8,3,17,32,7,8,16
4389,2016/1/5 5:40,22,21,5,4,7,2,25,36,13,21,38
4390,2016/1/5 5:45,27,21,5,4,6,4,27,40,20,13,30
4391,2016/1/5 5:50,24,30,5,18,7,3,27,41,18,16,33
4392,2016/1/5 5:55,32,27,10,7,14,2,35,58,21,13,39
4393,2016/1/5 6:00,27,38,8,12,15,4,61,46,21,23,65
4394,2016/1/5 6:05,24,58,7,16,22,13,50,59,23,23,68
4395,2016/1/5 6:10,37,52,11,13,16,19,82,54,25,32,76
4396,2016/1/5 6:15,39,72,9,30,16,17,103,76,57,44,116
4397,2016/1/5 6:20,49,92,11,25,28,31,140,92,74,52,133
4398,2016/1/5 6:25,47,104,11,41,34,25,152,107,93,52,190
4399,2016/1/5 6:30,53,110,9,32,33,34,166,79,82,69,245
4400,2016/1/5 6:35,95,111,22,50,33,39,164,94,116,70,287
4401,2016/1/5 6:40,91,124,25,42,40,39,169,111,118,65,271
4402,2016/1/5 6:45,113,121,27,59,42,56,192,82,117,61,343
4403,2016/1/5 6:50,103,150,20,42,30,41,160,105,130,63,296
4404,2016/1/5 6:55,97,137,15,43,35,38,154,86,118,41,285
4405,2016/1/5 7:00,112,127,12,52,50,38,134,75,148,54,269
4406,2016/1/5 7:05,124,134,19,37,37,35,157,68,142,55,268
4407,2016/1/5 7:10,105,135,27,38,44,45,152,78,150,54,206
4408,2016/1/5 7:15,114,149,25,28,57,52,159,63,176,49,240
4409,2016/1/5 7:20,106,120,31,31,65,35,145,69,154,38,232
4410,2016/1/5 7:25,110,149,29,39,65,26,158,60,194,39,219
4411,2016/1/5 7:30,138,115,50,37,72,43,117,70,148,35,126
4412,2016/1/5 7:35,130,108,36,31,66,28,132,67,151,41,168
4413,2016/1/5 7:40,125,138,55,36,74,35,151,80,147,36,131
4414,2016/1/5 7:45,136,137,57,25,67,36,117,87,148,30,144
4415,2016/1/5 7:50,128,117,46,27,64,24,129,89,138,34,166
4416,2016/1/5 7:55,137,125,49,37,65,34,118,94,134,35,162
4417,2016/1/5 8:00,111,122,44,33,80,35,123,103,76,37,121
4418,2016/1/5 8:05,125,101,40,29,64,27,105,94,93,50,157
4419,2016/1/5 8:10,118,118,51,32,67,37,124,82,132,43,150
4420,2016/1/5 8:15,139,127,48,30,53,24,96,103,149,36,169
4421,2016/1/5 8:20,136,135,63,20,80,40,130,96,134,53,186
4422,2016/1/5 8:25,128,102,60,30,50,34,105,95,111,51,139
4423,2016/1/5 8:30,111,100,49,31,61,38,96,103,116,57,163
4424,2016/1/5 8:35,113,95,41,31,46,28,111,113,171,59,164
4425,2016/1/5 8:40,112,73,44,32,46,40,117,108,158,58,148
4426,2016/1/5 8:45,147,97,46,24,59,29,111,110,107,51,117
4427,2016/1/5 8:50,129,94,64,36,46,35,117,86,124,39,152
4428,2016/1/5 8:55,125,118,56,19,57,38,95,112,94,54,161
4429,2016/1/5 9:00,129,104,42,18,56,31,118,106,110,46,131
4430,2016/1/5 9:05,125,91,44,30,58,29,94,115,129,52,164
4431,2016/1/5 9:10,142,100,51,22,45,36,102,97,109,45,188
4432,2016/1/5 9:15,99,80,38,32,43,30,105,134,104,57,220
4433,2016/1/5 9:20,138,87,25,24,57,44,99,112,95,86,142
4434,2016/1/5 9:25,121,86,53,27,56,29,80,120,66,67,159
4435,2016/1/5 9:30,108,95,40,26,34,28,108,108,91,63,186
4436,2016/1/5 9:35,119,68,49,25,52,26,96,109,102,88,207
4437,2016/1/5 9:40,166,78,60,28,45,33,91,123,70,71,191
4438,2016/1/5 9:45,103,92,61,27,37,35,100,114,77,87,224
4439,2016/1/5 9:50,162,101,73,31,36,31,106,119,76,73,185
4440,2016/1/5 9:55,137,90,74,28,50,38,92,104,92,45,153
4441,2016/1/5 10:00,139,90,54,16,44,36,98,119,74,55,165
4442,2016/1/5 10:05,124,90,52,31,45,19,96,103,88,73,186
4443,2016/1/5 10:10,128,79,44,28,45,19,74,108,71,56,183
4444,2016/1/5 10:15,93,71,30,22,41,35,81,113,75,51,182
4445,2016/1/5 10:20,117,75,42,16,30,28,95,114,76,79,184
4446,2016/1/5 10:25,89,80,37,23,32,32,92,108,55,76,196
4447,2016/1/5 10:30,118,82,44,18,35,29,98,116,64,71,186
4448,2016/1/5 10:35,99,65,44,20,28,34,86,107,81,75,173
4449,2016/1/5 10:40,156,66,33,16,39,28,87,108,67,65,198
4450,2016/1/5 10:45,118,51,40,21,40,28,86,109,60,59,188
4451,2016/1/5 10:50,123,56,34,28,51,32,81,115,72,68,186
4452,2016/1/5 10:55,89,65,45,26,31,29,80,94,68,48,194
4453,2016/1/5 11:00,101,63,47,22,34,25,79,103,71,59,173
4454,2016/1/5 11:05,93,70,40,15,31,23,89,74,59,49,154
4455,2016/1/5 11:10,106,71,40,9,31,27,60,108,50,54,167
4456,2016/1/5 11:15,72,59,30,12,30,30,77,84,58,47,159
4457,2016/1/5 11:20,95,76,43,14,41,22,75,103,58,52,152
4458,2016/1/5 11:25,95,69,51,16,39,19,82,98,50,61,169
4459,2016/1/5 11:30,75,64,31,23,43,29,86,96,48,62,158
4460,2016/1/5 11:35,69,62,31,20,43,34,67,46,75,46,114
4461,2016/1/5 11:40,88,64,46,11,28,21,73,83,46,55,139
4462,2016/1/5 11:45,81,63,37,11,27,29,60,68,46,50,129
4463,2016/1/5 11:50,90,69,41,18,32,22,59,102,47,59,118
4464,2016/1/5 11:55,73,78,42,12,49,32,87,82,49,62,159
4465,2016/1/5 12:00,89,52,39,16,45,24,76,104,40,40,126
4466,2016/1/5 12:05,87,54,38,17,25,31,68,77,37,54,130
4467,2016/1/5 12:10,103,52,46,18,30,23,66,85,54,51,127
4468,2016/1/5 12:15,70,62,33,13,26,24,78,94,47,45,128
4469,2016/1/5 12:20,88,55,46,17,34,23,89,60,39,49,127
4470,2016/1/5 12:25,81,38,22,16,31,27,95,76,58,54,165
4471,2016/1/5 12:30,93,56,32,7,34,19,77,100,48,43,153
4472,2016/1/5 12:35,81,58,34,7,36,24,73,85,46,55,133
4473,2016/1/5 12:40,69,70,35,10,33,25,75,98,47,59,143
4474,2016/1/5 12:45,75,61,23,13,37,29,71,96,47,47,126
4475,2016/1/5 12:50,84,74,30,14,43,26,78,87,38,70,148
4476,2016/1/5 12:55,73,58,32,8,29,32,78,91,56,53,141
4477,2016/1/5 13:00,90,55,38,11,27,29,68,95,52,50,147
4478,2016/1/5 13:05,78,57,31,19,38,22,69,81,48,50,138
4479,2016/1/5 13:10,100,56,38,8,33,12,80,103,55,63,144
4480,2016/1/5 13:15,70,78,35,20,28,38,80,87,39,58,148
4481,2016/1/5 13:20,90,60,45,16,28,31,82,106,43,53,153
4482,2016/1/5 13:25,62,66,36,17,37,41,62,93,64,69,162
4483,2016/1/5 13:30,94,69,32,20,48,28,90,90,68,48,140
4484,2016/1/5 13:35,77,56,34,8,32,34,65,100,50,55,156
4485,2016/1/5 13:40,108,71,37,21,35,21,78,128,45,57,164
4486,2016/1/5 13:45,104,66,30,21,43,34,66,75,56,67,158
4487,2016/1/5 13:50,143,83,46,18,43,26,87,115,61,59,194
4488,2016/1/5 13:55,102,74,59,14,39,42,81,118,51,78,221
4489,2016/1/5 14:00,107,85,38,28,44,39,69,121,60,52,198
4490,2016/1/5 14:05,120,94,43,19,46,36,73,115,68,55,177
4491,2016/1/5 14:10,124,81,43,15,36,25,75,86,61,61,201
4492,2016/1/5 14:15,91,47,35,25,33,32,50,105,60,48,184
4493,2016/1/5 14:20,126,81,41,18,31,18,80,114,64,61,158
4494,2016/1/5 14:25,113,63,38,12,47,21,65,113,49,48,135
4495,2016/1/5 14:30,124,54,26,26,45,54,73,121,50,50,144
4496,2016/1/5 14:35,95,78,34,19,44,28,77,104,56,51,136
4497,2016/1/5 14:40,127,57,38,19,35,41,79,100,55,56,161
4498,2016/1/5 14:45,117,54,42,37,46,24,65,92,73,52,165
4499,2016/1/5 14:50,115,72,32,17,37,29,70,85,53,48,166
4500,2016/1/5 14:55,134,74,44,12,46,32,66,101,56,47,153
4501,2016/1/5 15:00,82,58,31,11,40,29,90,111,61,37,134
4502,2016/1/5 15:05,88,73,46,16,47,25,86,107,50,49,144
4503,2016/1/5 15:10,143,70,48,24,45,25,86,109,60,42,105
4504,2016/1/5 15:15,100,84,42,21,49,20,78,110,62,41,108
4505,2016/1/5 15:20,93,73,33,13,46,34,80,121,55,33,130
4506,2016/1/5 15:25,98,72,31,11,47,43,67,101,58,52,152
4507,2016/1/5 15:30,95,78,45,20,44,27,74,117,58,54,130
4508,2016/1/5 15:35,68,64,28,13,53,34,58,119,64,58,119
4509,2016/1/5 15:40,119,67,46,7,50,30,74,106,58,56,127
4510,2016/1/5 15:45,96,69,40,16,44,28,69,123,51,45,122
4511,2016/1/5 15:50,112,69,26,15,45,22,71,89,46,62,108
4512,2016/1/5 15:55,120,84,51,22,68,32,74,101,61,48,150
4513,2016/1/5 16:00,104,74,32,21,55,21,83,105,62,43,156
4514,2016/1/5 16:05,96,64,30,12,62,22,89,117,74,26,109
4515,2016/1/5 16:10,137,74,49,15,53,20,87,123,60,21,115
4516,2016/1/5 16:15,110,76,36,15,70,33,85,125,56,29,121
4517,2016/1/5 16:20,166,73,45,9,52,21,68,120,69,23,143
4518,2016/1/5 16:25,144,86,55,32,64,25,76,126,52,49,151
4519,2016/1/5 16:30,138,79,55,17,59,24,94,133,71,64,177
4520,2016/1/5 16:35,151,89,65,27,52,26,86,122,69,75,198
4521,2016/1/5 16:40,149,100,56,34,69,36,81,133,56,62,197
4522,2016/1/5 16:45,166,97,23,34,57,19,88,131,76,63,196
4523,2016/1/5 16:50,150,69,32,32,52,7,72,123,78,62,188
4524,2016/1/5 16:55,121,92,30,31,38,7,85,127,84,63,196
4525,2016/1/5 17:00,149,84,44,41,31,10,65,103,87,54,190
4526,2016/1/5 17:05,167,93,46,27,46,18,53,73,77,63,184
4527,2016/1/5 17:10,161,94,45,27,57,28,73,82,55,62,199
4528,2016/1/5 17:15,159,81,47,28,28,18,23,84,78,50,213
4529,2016/1/5 17:20,146,77,62,31,33,15,37,74,74,67,209
4530,2016/1/5 17:25,171,79,51,20,30,20,73,75,75,43,189
4531,2016/1/5 17:30,174,66,60,13,30,17,59,87,71,52,198
4532,2016/1/5 17:35,150,70,66,24,37,26,59,107,79,65,219
4533,2016/1/5 17:40,139,82,49,12,33,24,55,117,65,44,208
4534,2016/1/5 17:45,96,64,47,21,32,17,55,119,75,32,156
4535,2016/1/5 17:50,123,56,44,16,51,10,38,119,77,31,183
4536,2016/1/5 17:55,113,55,35,18,44,18,59,77,48,40,216
4537,2016/1/5 18:00,100,48,32,15,43,10,34,75,71,33,193
4538,2016/1/5 18:05,101,70,41,15,41,12,43,80,49,30,139
4539,2016/1/5 18:10,86,47,20,24,45,25,61,83,43,40,125
4540,2016/1/5 18:15,97,46,32,18,38,17,68,100,50,33,162
4541,2016/1/5 18:20,98,39,25,14,38,13,58,80,49,38,151
4542,2016/1/5 18:25,67,43,24,10,32,10,60,97,40,33,132
4543,2016/1/5 18:30,81,42,25,13,36,15,50,82,45,44,144
4544,2016/1/5 18:35,73,44,32,9,38,10,60,85,37,21,95
4545,2016/1/5 18:40,72,35,26,6,42,22,79,88,30,31,95
4546,2016/1/5 18:45,54,45,36,14,31,6,77,78,39,26,105
4547,2016/1/5 18:50,70,47,39,7,31,7,70,85,20,28,110
4548,2016/1/5 18:55,47,35,14,8,33,17,65,80,33,26,89
4549,2016/1/5 19:00,64,31,26,6,28,15,51,67,32,45,97
4550,2016/1/5 19:05,53,35,28,9,25,13,41,70,33,22,71
4551,2016/1/5 19:10,55,30,17,9,20,10,50,67,27,33,80
4552,2016/1/5 19:15,40,45,21,9,25,13,45,76,30,34,74
4553,2016/1/5 19:20,42,37,17,8,25,20,43,53,26,27,77
4554,2016/1/5 19:25,31,34,17,9,21,5,35,66,25,30,76
4555,2016/1/5 19:30,38,34,13,4,27,12,36,41,28,26,71
4556,2016/1/5 19:35,27,42,24,10,15,12,31,48,22,31,65
4557,2016/1/5 19:40,39,33,28,6,10,6,47,57,16,22,59
4558,2016/1/5 19:45,37,54,13,2,30,11,33,52,23,27,74
4559,2016/1/5 19:50,48,32,22,7,23,5,51,49,18,21,46
4560,2016/1/5 19:55,32,32,17,8,20,14,38,54,25,20,73
4561,2016/1/5 20:00,31,39,21,3,17,7,37,56,19,23,55
4562,2016/1/5 20:05,32,28,14,7,16,15,36,47,24,21,71
4563,2016/1/5 20:10,44,24,22,4,20,15,51,41,22,25,56
4564,2016/1/5 20:15,35,28,21,3,14,11,46,50,26,17,65
4565,2016/1/5 20:20,52,23,20,5,23,3,43,42,19,36,75
4566,2016/1/5 20:25,36,38,30,4,25,12,40,64,18,19,54
4567,2016/1/5 20:30,30,31,16,9,19,13,50,52,17,28,67
4568,2016/1/5 20:35,29,35,16,11,20,10,43,47,20,17,53
4569,2016/1/5 20:40,31,43,18,5,20,5,49,45,25,21,54
4570,2016/1/5 20:45,33,29,17,4,18,4,39,51,15,16,66
4571,2016/1/5 20:50,24,16,17,5,11,5,43,46,23,17,55
4572,2016/1/5 20:55,25,26,16,5,11,10,41,33,21,20,42
4573,2016/1/5 21:00,22,30,11,10,11,15,38,44,16,22,56
4574,2016/1/5 21:05,25,24,11,11,5,7,30,49,15,16,51
4575,2016/1/5 21:10,34,21,14,3,17,6,42,47,25,24,51
4576,2016/1/5 21:15,25,20,11,5,9,5,27,42,13,24,53
4577,2016/1/5 21:20,28,19,10,4,15,12,34,46,17,18,38
4578,2016/1/5 21:25,31,25,14,5,15,6,31,35,25,21,39
4579,2016/1/5 21:30,23,15,14,8,10,2,34,55,13,13,45
4580,2016/1/5 21:35,26,23,11,1,11,8,35,36,21,13,37
4581,2016/1/5 21:40,16,19,9,3,7,8,26,32,15,16,37
4582,2016/1/5 21:45,12,18,9,2,6,6,28,29,23,18,36
4583,2016/1/5 21:50,22,22,16,5,12,9,28,28,13,15,33
4584,2016/1/5 21:55,24,15,9,9,15,6,29,37,10,12,30
4585,2016/1/5 22:00,21,8,9,4,12,2,19,30,12,9,27
4586,2016/1/5 22:05,24,15,13,2,10,5,28,23,14,13,36
4587,2016/1/5 22:10,27,13,14,2,6,7,28,29,7,13,28
4588,2016/1/5 22:15,34,20,22,2,13,5,24,28,9,15,42
4589,2016/1/5 22:20,25,16,15,4,13,8,18,32,12,11,30
4590,2016/1/5 22:25,16,13,10,3,5,3,29,36,12,11,24
4591,2016/1/5 22:30,12,7,3,6,5,2,15,28,12,11,33
4592,2016/1/5 22:35,24,12,12,5,8,2,14,21,11,6,20
4593,2016/1/5 22:40,21,17,11,3,11,0,21,26,6,11,28
4594,2016/1/5 22:45,20,13,9,3,9,3,13,25,5,8,23
4595,2016/1/5 22:50,14,17,7,2,5,5,13,18,8,8,20
4596,2016/1/5 22:55,15,15,12,3,5,3,14,23,13,20,40
4597,2016/1/5 23:00,17,10,9,5,9,3,14,19,4,12,24
4598,2016/1/5 23:05,13,12,12,3,6,7,11,16,5,13,27
4599,2016/1/5 23:10,11,8,6,1,5,2,12,13,10,10,25
4600,2016/1/5 23:15,11,14,14,2,6,4,19,11,8,8,19
4601,2016/1/5 23:20,21,12,12,2,4,3,15,15,6,9,16
4602,2016/1/5 23:25,30,10,18,4,6,0,20,25,9,13,23
4603,2016/1/5 23:30,4,12,9,2,3,5,15,19,7,9,23
4604,2016/1/5 23:35,9,4,6,4,4,4,3,12,7,8,21
4605,2016/1/5 23:40,10,6,4,1,5,8,11,10,3,16,19
4606,2016/1/5 23:45,7,10,8,2,5,4,10,20,4,9,20
4607,2016/1/5 23:50,11,8,6,1,9,6,17,13,6,4,12
4608,2016/1/5 23:55,4,8,2,1,5,1,14,21,10,7,12
4609,2016/1/6 0:00,9,11,7,1,3,6,12,11,4,6,12
4610,2016/1/6 0:05,4,9,8,0,5,0,9,10,4,8,18
4611,2016/1/6 0:10,6,7,5,2,2,1,6,7,5,7,16
4612,2016/1/6 0:15,7,4,3,0,2,2,7,9,3,7,11
4613,2016/1/6 0:20,4,3,1,3,1,1,11,9,3,3,8
4614,2016/1/6 0:25,5,4,4,0,5,1,8,10,4,11,16
4615,2016/1/6 0:30,6,8,5,1,2,2,7,6,2,3,10
4616,2016/1/6 0:35,6,11,4,1,5,3,1,6,4,6,12
4617,2016/1/6 0:40,11,7,4,2,1,1,10,12,0,1,5
4618,2016/1/6 0:45,7,8,5,2,5,1,11,11,1,5,12
4619,2016/1/6 0:50,5,6,3,2,3,2,5,13,3,5,17
4620,2016/1/6 0:55,7,4,5,1,4,2,4,8,3,2,6
4621,2016/1/6 1:00,2,5,3,0,2,0,5,9,1,1,4
4622,2016/1/6 1:05,3,7,2,2,4,1,11,2,3,4,5
4623,2016/1/6 1:10,4,1,0,1,3,3,1,3,1,2,14
4624,2016/1/6 1:15,8,6,4,0,2,3,4,5,1,3,9
4625,2016/1/6 1:20,6,7,1,0,3,0,4,7,4,2,5
4626,2016/1/6 1:25,4,4,3,2,3,0,4,7,3,3,3
4627,2016/1/6 1:30,4,5,5,0,1,1,4,5,3,3,7
4628,2016/1/6 1:35,3,3,2,0,1,2,6,6,3,5,8
4629,2016/1/6 1:40,12,4,4,1,8,1,2,3,2,0,0
4630,2016/1/6 1:45,5,2,2,0,4,0,4,3,3,7,11
4631,2016/1/6 1:50,16,1,2,1,0,0,7,9,3,2,4
4632,2016/1/6 1:55,3,5,2,0,2,2,5,12,4,4,5
4633,2016/1/6 2:00,4,2,2,0,3,0,3,6,1,3,8
4634,2016/1/6 2:05,4,6,1,0,1,1,6,5,2,4,5
4635,2016/1/6 2:10,5,2,2,0,3,0,2,5,1,3,10
4636,2016/1/6 2:15,8,1,0,0,1,0,5,2,3,1,4
4637,2016/1/6 2:20,3,2,2,1,1,1,6,10,3,4,4
4638,2016/1/6 2:25,2,5,4,2,1,0,0,4,2,1,6
4639,2016/1/6 2:30,4,3,1,1,0,0,3,4,0,2,3
4640,2016/1/6 2:35,7,1,2,0,1,0,0,2,1,3,6
4641,2016/1/6 2:40,7,5,3,0,1,0,4,7,2,2,4
4642,2016/1/6 2:45,3,4,4,1,1,3,3,10,0,1,2
4643,2016/1/6 2:50,4,4,4,1,2,0,3,7,1,2,5
4644,2016/1/6 2:55,4,4,2,0,2,1,2,3,3,2,2
4645,2016/1/6 3:00,3,2,1,1,1,0,3,6,0,3,4
4646,2016/1/6 3:05,5,3,2,0,0,0,1,1,2,3,4
4647,2016/1/6 3:10,7,4,1,0,1,1,2,3,2,1,2
4648,2016/1/6 3:15,5,6,1,0,1,0,2,8,2,1,3
4649,2016/1/6 3:20,1,4,3,0,2,1,7,5,2,2,2
4650,2016/1/6 3:25,13,4,2,1,2,1,5,5,7,1,3
4651,2016/1/6 3:30,4,2,2,0,2,2,4,4,3,3,3
4652,2016/1/6 3:35,5,5,1,0,3,0,3,8,7,1,7
4653,2016/1/6 3:40,6,2,2,1,2,1,7,2,3,3,2
4654,2016/1/6 3:45,7,1,2,0,0,1,5,8,3,1,4
4655,2016/1/6 3:50,8,0,0,1,1,1,6,11,5,2,3
4656,2016/1/6 3:55,9,5,3,2,2,0,10,6,4,0,1
4657,2016/1/6 4:00,7,5,3,1,3,0,7,6,11,7,12
4658,2016/1/6 4:05,9,4,5,0,1,2,4,5,8,3,10
4659,2016/1/6 4:10,11,1,1,0,4,0,8,6,3,2,4
4660,2016/1/6 4:15,11,5,4,0,1,1,5,8,7,2,1
4661,2016/1/6 4:20,6,5,2,1,1,1,4,8,4,3,5
4662,2016/1/6 4:25,4,6,3,1,1,1,7,16,5,4,5
4663,2016/1/6 4:30,5,1,1,1,2,2,7,7,2,3,7
4664,2016/1/6 4:35,7,2,2,2,0,0,7,5,5,4,7
4665,2016/1/6 4:40,7,5,2,3,3,2,7,5,7,6,10
4666,2016/1/6 4:45,14,10,4,0,1,0,7,13,9,1,3
4667,2016/1/6 4:50,9,10,4,2,7,0,4,6,5,7,12
4668,2016/1/6 4:55,11,9,2,0,2,0,6,15,7,7,12
4669,2016/1/6 5:00,10,11,1,3,4,1,6,7,8,7,10
4670,2016/1/6 5:05,12,8,0,0,5,0,17,13,4,7,13
4671,2016/1/6 5:10,16,14,4,0,6,2,9,18,10,8,17
4672,2016/1/6 5:15,15,14,1,0,6,1,10,20,11,8,12
4673,2016/1/6 5:20,18,9,1,3,7,2,19,21,11,11,20
4674,2016/1/6 5:25,22,14,2,1,6,2,14,27,17,11,18
4675,2016/1/6 5:30,25,12,6,4,8,1,12,32,12,12,20
4676,2016/1/6 5:35,23,19,8,5,7,2,22,22,9,5,21
4677,2016/1/6 5:40,22,16,4,4,7,2,25,31,20,12,25
4678,2016/1/6 5:45,21,29,8,6,4,5,22,38,13,19,31
4679,2016/1/6 5:50,24,34,9,7,13,3,32,32,20,16,41
4680,2016/1/6 5:55,27,33,8,8,8,4,24,37,28,13,43
4681,2016/1/6 6:00,31,32,9,8,11,11,52,53,8,22,49
4682,2016/1/6 6:05,44,47,6,19,14,10,64,54,21,29,74
4683,2016/1/6 6:10,38,66,12,17,25,8,74,83,43,33,90
4684,2016/1/6 6:15,48,73,10,30,20,23,113,77,44,41,133
4685,2016/1/6 6:20,46,89,7,28,30,25,146,84,48,50,140
4686,2016/1/6 6:25,52,99,17,33,30,27,160,109,91,54,198
4687,2016/1/6 6:30,52,128,16,38,31,30,139,99,98,65,225
4688,2016/1/6 6:35,81,134,22,45,24,34,174,87,113,69,260
4689,2016/1/6 6:40,92,143,26,42,41,44,185,93,131,74,301
4690,2016/1/6 6:45,92,133,24,52,41,46,186,99,118,65,320
4691,2016/1/6 6:50,112,130,30,53,34,57,144,92,123,46,307
4692,2016/1/6 6:55,102,153,19,42,50,45,139,93,122,53,301
4693,2016/1/6 7:00,106,134,19,48,36,37,137,71,136,40,250
4694,2016/1/6 7:05,121,131,17,39,45,34,148,66,138,57,210
4695,2016/1/6 7:10,126,161,23,49,49,49,144,73,170,50,224
4696,2016/1/6 7:15,109,142,34,40,52,38,149,63,168,45,212
4697,2016/1/6 7:20,105,116,31,37,63,31,147,76,170,42,212
4698,2016/1/6 7:25,128,133,45,33,53,25,154,64,156,38,233
4699,2016/1/6 7:30,127,117,47,34,65,28,152,61,145,32,180
4700,2016/1/6 7:35,98,147,50,35,49,31,139,64,141,16,145
4701,2016/1/6 7:40,114,136,45,22,77,26,142,62,147,22,204
4702,2016/1/6 7:45,117,133,57,23,75,30,134,88,158,36,164
4703,2016/1/6 7:50,121,123,58,31,69,24,121,83,139,47,168
4704,2016/1/6 7:55,116,122,57,24,70,30,141,80,88,35,168
4705,2016/1/6 8:00,109,103,64,23,72,33,123,89,107,32,143
4706,2016/1/6 8:05,115,120,67,17,70,23,115,110,112,36,109
4707,2016/1/6 8:10,113,98,60,28,46,18,126,98,127,47,130
4708,2016/1/6 8:15,99,115,50,22,42,16,120,94,118,57,161
4709,2016/1/6 8:20,132,128,65,15,57,28,127,97,70,47,158
4710,2016/1/6 8:25,115,115,72,30,53,26,126,100,125,25,150
4711,2016/1/6 8:30,104,101,52,17,37,34,100,110,101,54,214
4712,2016/1/6 8:35,105,110,61,22,57,22,128,91,115,50,190
4713,2016/1/6 8:40,110,115,48,23,50,26,101,71,85,41,182
4714,2016/1/6 8:45,128,119,47,33,50,22,107,97,118,52,176
4715,2016/1/6 8:50,125,109,69,32,58,38,127,88,97,29,164
4716,2016/1/6 8:55,126,106,54,34,35,26,114,106,113,41,179
4717,2016/1/6 9:00,136,107,57,36,48,22,114,104,87,47,195
4718,2016/1/6 9:05,119,101,55,51,44,28,104,117,98,62,200
4719,2016/1/6 9:10,121,110,45,26,64,24,103,121,95,66,197
4720,2016/1/6 9:15,103,113,41,34,55,29,97,111,87,73,173
4721,2016/1/6 9:20,120,70,33,33,48,29,120,103,86,97,150
4722,2016/1/6 9:25,116,110,48,34,57,14,113,100,94,79,217
4723,2016/1/6 9:30,120,45,64,31,60,32,94,112,113,53,160
4724,2016/1/6 9:35,107,82,46,33,46,22,91,113,101,41,162
4725,2016/1/6 9:40,144,92,45,33,39,18,90,101,80,47,175
4726,2016/1/6 9:45,107,105,62,30,50,23,90,112,79,29,176
4727,2016/1/6 9:50,118,83,56,38,50,40,86,106,65,43,174
4728,2016/1/6 9:55,104,91,56,26,42,42,114,117,45,44,183
4729,2016/1/6 10:00,118,79,51,24,47,42,82,94,86,53,222
4730,2016/1/6 10:05,74,78,49,16,44,21,109,102,73,63,174
4731,2016/1/6 10:10,110,71,52,13,36,39,82,106,79,92,240
4732,2016/1/6 10:15,103,85,54,19,44,16,90,88,67,44,164
4733,2016/1/6 10:20,125,79,59,21,32,37,86,118,58,46,179
4734,2016/1/6 10:25,95,60,35,20,54,27,82,107,68,60,167
4735,2016/1/6 10:30,110,91,63,15,32,33,87,95,61,90,206
4736,2016/1/6 10:35,95,64,51,14,55,30,71,102,62,93,203
4737,2016/1/6 10:40,112,68,45,20,40,44,89,97,62,62,180
4738,2016/1/6 10:45,90,81,48,15,35,31,80,101,61,57,153
4739,2016/1/6 10:50,73,57,31,13,34,39,85,119,64,48,155
4740,2016/1/6 10:55,62,66,27,18,35,22,76,86,60,59,176
4741,2016/1/6 11:00,96,57,35,15,28,22,85,83,55,57,163
4742,2016/1/6 11:05,89,60,37,14,37,26,81,103,52,62,141
4743,2016/1/6 11:10,86,61,45,16,32,26,73,88,49,65,174
4744,2016/1/6 11:15,60,63,28,8,37,42,61,90,57,57,145
4745,2016/1/6 11:20,105,71,38,11,46,20,64,95,39,57,140
4746,2016/1/6 11:25,80,65,41,12,37,30,78,80,49,44,107
4747,2016/1/6 11:30,85,57,37,17,38,25,78,95,41,49,139
4748,2016/1/6 11:35,54,50,39,14,26,20,79,73,60,68,153
4749,2016/1/6 11:40,80,48,33,14,28,27,76,89,51,59,143
4750,2016/1/6 11:45,74,64,29,6,36,28,92,84,40,50,115
4751,2016/1/6 11:50,87,61,43,18,44,25,75,94,51,49,125
4752,2016/1/6 11:55,60,53,19,18,46,20,86,75,42,51,129
4753,2016/1/6 12:00,89,57,36,12,39,24,74,83,57,51,116
4754,2016/1/6 12:05,88,51,28,18,26,21,71,82,35,53,116
4755,2016/1/6 12:10,96,52,30,13,31,27,104,82,52,38,122
4756,2016/1/6 12:15,84,65,36,9,28,32,82,96,58,54,129
4757,2016/1/6 12:20,73,54,41,12,26,32,79,86,59,57,136
4758,2016/1/6 12:25,74,59,30,11,40,23,74,81,47,49,148
4759,2016/1/6 12:30,98,77,44,13,41,25,76,84,41,48,126
4760,2016/1/6 12:35,84,66,52,11,41,34,66,84,51,46,126
